Age,Experience,Income,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
27,0,38,4,1,3,154,0,0,0,1,0
32,8,25,3,0.9,3,0,0,0,0,1,1
65,40,162,1,1.3,1,0,0,0,0,1,0
55,29,64,4,2.6,3,0,0,0,0,1,0
52,27,30,2,0.7,2,0,0,0,0,1,1
39,13,52,3,0.5,3,0,0,1,0,0,1
35,11,42,1,1.5,3,0,0,0,0,1,0
39,15,79,2,1.8,2,219,0,0,0,0,0
34,10,34,1,1.7,1,164,0,0,0,0,0
30,5,123,2,3.1,1,0,0,0,0,1,0
37,12,160,2,3.3,1,0,0,0,0,0,0
41,14,51,3,2.33,2,0,0,0,0,1,0
31,7,108,1,4,1,0,0,0,0,1,0
37,13,158,2,2.3,2,0,1,0,1,1,1
49,23,68,1,1.5,2,0,0,0,0,0,0
58,33,42,2,1.6,3,0,0,0,0,1,0
45,15,32,1,0.75,3,105,0,0,0,1,0
40,14,22,2,1.4,3,0,0,0,0,0,0
34,8,29,2,2,3,0,0,0,0,1,1
62,36,183,2,3.4,3,0,1,0,0,0,0
54,30,69,1,1.6,3,0,0,0,0,1,1
26,2,92,2,0.2,1,0,0,0,0,1,0
54,30,40,2,1,3,0,0,0,0,0,0
29,4,9,4,0.5,3,86,0,0,0,1,1
48,23,128,1,0.6,1,0,0,0,0,1,1
27,3,110,2,0.2,1,294,0,1,0,0,1
42,18,171,2,8,1,0,0,0,0,1,0
25,1,13,4,1,1,95,0,0,0,0,1
45,19,25,2,0.1,3,102,0,0,0,1,0
34,9,123,1,1.6,2,0,1,0,0,1,0
51,27,33,4,0.2,1,83,0,0,0,1,0
51,24,189,4,4.75,2,0,1,0,0,1,0
60,35,34,1,0.3,3,0,0,0,0,1,0
59,35,58,1,0,2,0,0,0,0,1,0
49,24,51,1,1.3,2,98,0,0,0,0,1
50,25,29,2,1.3,1,0,0,0,0,0,0
41,16,111,2,0.4,1,0,0,0,0,0,0
49,24,43,4,1.9,3,0,0,0,0,1,0
50,25,130,1,0.6,1,311,0,0,0,0,0
63,37,20,2,0.4,1,76,0,0,0,0,0
63,37,101,2,2.8,1,0,0,0,0,0,0
33,7,48,4,2.2,2,207,0,0,0,0,0
38,12,180,1,2.8,3,158,1,0,0,1,0
64,40,92,2,0,3,185,0,1,0,1,0
36,10,33,3,0.9,1,0,0,0,0,0,0
58,33,51,2,1.9,2,0,0,0,0,0,0
39,14,31,2,1.4,2,94,0,0,0,1,1
46,22,83,1,2.7,1,0,0,0,0,1,0
61,37,45,1,0.8,1,0,0,0,0,0,0
53,27,89,1,0.8,3,146,0,0,0,1,1
28,3,193,3,4,2,0,1,0,0,1,0
64,40,89,1,3.8,1,0,0,0,0,0,0
48,24,162,4,3.3,2,446,1,0,1,1,0
38,13,9,2,0.3,2,0,0,0,0,0,0
52,22,58,4,2,3,223,0,0,0,1,0
65,40,80,1,0.8,3,0,0,0,0,1,0
59,33,73,2,1.7,3,0,0,0,0,1,1
45,20,41,1,0.3,1,0,0,0,0,1,0
53,28,74,3,2,2,0,0,1,0,0,0
38,12,29,2,1.4,3,0,0,0,0,1,0
54,24,25,4,0.4,3,115,0,0,0,0,0
25,1,98,1,5.4,1,0,0,0,0,1,0
61,35,59,4,1.7,2,0,0,0,0,1,1
48,23,43,4,1.9,3,0,0,0,0,1,0
46,22,72,4,1.4,2,149,0,0,0,1,1
36,11,183,1,3,3,0,1,0,1,1,1
46,20,134,1,5.7,1,146,0,1,0,1,0
59,33,140,2,0.5,1,262,0,0,0,1,0
59,35,39,1,1.8,3,0,0,0,0,1,0
36,12,35,4,0.4,2,0,0,0,0,1,0
63,37,141,2,6.9,1,0,0,0,0,1,1
51,24,23,1,0.5,2,0,0,0,0,1,0
30,5,134,1,0,1,0,0,0,0,1,1
48,22,35,1,1.4,3,0,0,0,0,1,0
55,29,42,4,2.5,1,0,0,1,0,0,0
41,17,81,4,0.2,3,167,0,1,0,0,0
26,0,14,4,0.4,1,94,0,0,0,1,0
41,17,45,1,1.8,1,172,0,1,0,1,0
54,28,79,3,1.7,2,150,0,0,0,1,1
57,31,53,1,0.8,2,120,0,0,0,0,0
54,28,33,2,0.7,2,0,0,0,0,0,1
35,11,190,3,3.1,2,266,1,0,0,0,0
60,34,60,1,2.5,3,103,0,0,0,0,0
63,37,8,1,0.8,2,97,0,0,0,1,0
41,14,38,3,1,2,150,0,0,0,1,0
46,22,154,1,5,1,0,0,0,0,1,0
31,5,54,4,2.2,2,0,0,0,0,0,0
58,32,41,3,1.4,1,0,0,0,0,1,0
59,35,25,2,0.3,1,75,0,0,0,1,0
46,22,53,2,1.7,1,109,0,0,0,0,0
33,9,79,1,0.1,1,0,0,0,0,1,0
56,31,13,4,0.9,2,76,0,0,1,1,1
47,23,130,2,1.4,1,0,0,0,0,0,0
59,33,93,2,0.7,2,0,0,0,0,0,0
24,0,82,3,0.8,1,0,0,0,0,1,0
39,14,15,2,0.3,2,92,0,0,0,0,0
30,3,150,4,5,2,0,1,0,0,1,0
55,29,131,2,0.7,2,0,1,0,0,0,1
47,21,28,3,1.5,1,0,0,0,0,1,0
35,11,9,4,0.7,2,0,0,0,0,1,0
47,23,88,4,1.4,2,0,0,0,0,0,0
38,13,143,1,4.1,1,0,0,0,0,0,0
38,13,168,2,1.3,3,0,1,0,0,0,0
27,3,105,1,3,2,0,1,1,0,0,0
42,18,62,3,2.1,3,0,0,0,0,1,0
26,2,51,4,2.6,1,0,0,0,0,1,0
60,34,101,3,4.4,1,0,0,0,0,1,1
27,3,90,3,0.8,1,0,0,0,0,1,0
27,1,83,4,2.1,3,0,0,0,0,1,1
40,15,21,2,0,3,0,0,0,0,1,0
40,16,115,1,3.4,1,0,0,0,0,1,0
29,3,172,4,4.4,1,0,1,0,0,0,0
30,6,32,2,1,2,0,0,0,0,0,0
30,4,204,2,4.5,1,0,0,0,0,1,0
47,23,34,4,0.6,1,0,0,0,1,1,1
33,7,30,2,2,3,132,0,0,0,0,0
57,32,31,3,1.3,2,0,0,0,0,1,1
38,14,90,2,2.7,1,0,0,0,0,1,1
54,28,79,4,2.6,3,0,0,0,0,0,0
47,23,22,4,0.6,1,0,0,0,0,1,1
48,22,114,1,2.4,3,0,1,0,0,1,0
62,36,42,1,0.5,3,128,0,0,0,1,0
30,6,29,1,0.2,3,90,0,0,0,1,0
35,11,72,3,2.6,2,0,0,0,0,1,0
59,35,68,1,1.8,3,95,0,0,0,0,0
38,13,78,4,0.7,3,0,0,0,0,1,0
47,23,90,1,2.7,1,323,0,0,0,0,0
57,33,170,2,2.1,2,0,1,0,0,0,0
42,17,14,2,0.1,2,0,0,0,0,1,0
39,15,129,2,1.9,1,0,0,0,0,0,0
53,23,39,3,1,3,87,0,0,0,1,0
27,3,82,2,0.2,1,0,0,0,0,0,1
59,35,31,3,0.4,2,0,0,0,0,1,1
48,24,9,4,0.5,2,0,0,0,0,0,1
62,37,15,3,0.1,3,91,0,0,0,0,0
66,41,70,3,2.2,1,0,0,0,0,0,0
38,13,84,4,0.7,3,0,0,0,0,0,0
42,17,155,1,7,1,0,0,0,0,0,1
47,21,89,2,0.8,3,0,0,0,0,1,1
27,2,170,3,4.7,1,0,1,0,0,1,0
32,7,185,2,6.7,1,0,0,0,1,1,1
37,13,82,2,2.2,1,0,0,0,0,0,0
56,31,60,3,1.7,1,0,0,0,0,1,0
39,13,58,2,2.4,2,0,0,0,0,1,0
36,12,29,1,1.33,1,81,0,0,0,1,0
32,6,32,2,0.3,1,0,0,0,0,0,0
62,37,115,4,3.4,2,0,0,0,0,1,1
48,22,83,2,2.4,2,0,0,0,0,1,0
58,32,54,3,0.3,2,0,0,0,0,1,1
27,2,112,4,1.8,3,0,0,1,0,1,0
52,26,182,2,1.4,2,0,1,0,0,1,0
54,30,112,2,6.8,1,0,0,0,0,1,0
31,5,129,3,5.9,3,319,1,1,1,0,1
60,34,23,1,0.8,2,112,0,0,0,1,0
34,9,198,2,3,1,422,0,0,0,1,0
46,22,84,4,2,3,0,0,0,0,1,0
41,15,39,3,0.5,3,0,0,0,0,0,0
62,37,129,1,1.3,1,0,0,0,0,1,0
31,7,113,2,2,2,315,0,0,0,0,0
41,11,35,1,0.75,3,114,0,0,0,1,0
55,30,85,1,0.1,3,0,0,0,0,0,0
45,19,73,4,2.9,1,0,0,0,0,0,0
51,25,70,1,0.8,3,0,0,1,0,1,0
27,2,130,3,4.4,1,192,1,0,0,1,0
30,4,39,1,1.5,1,0,0,0,0,1,0
31,5,72,4,1.8,2,242,0,0,0,1,1
61,37,68,4,2.3,3,0,0,0,0,0,0
40,16,35,1,1.4,3,0,0,0,0,1,1
45,21,61,3,0.7,1,0,0,1,1,1,1
45,21,69,4,1.9,1,0,0,0,0,0,0
37,13,59,1,3.6,2,0,0,0,0,0,0
34,8,99,2,4.5,3,217,0,0,0,0,0
43,16,201,1,10,2,0,1,0,0,0,1
42,18,130,2,7.5,1,0,0,0,0,0,1
56,31,72,3,2,2,0,0,0,0,0,0
33,9,44,1,1.2,1,0,0,0,0,0,0
36,10,91,1,1.5,3,289,0,0,0,1,0
62,37,92,3,0.5,1,310,0,0,0,1,0
58,34,55,1,0.8,1,168,0,0,0,1,1
65,40,20,3,0.5,1,102,0,0,0,1,1
65,40,89,1,4.1,1,299,1,0,1,1,0
52,26,59,2,1.5,2,239,0,0,0,0,1
64,39,8,3,0.1,3,87,0,0,0,0,1
51,25,85,4,4.9,1,0,0,0,0,1,1
59,35,94,1,4.3,1,76,0,1,1,1,0
52,28,22,2,0.4,1,0,0,0,0,1,1
55,31,74,2,3.2,3,0,0,0,0,1,1
46,19,59,3,2.67,2,0,0,0,0,0,0
61,36,12,4,0.6,2,0,0,0,0,1,1
35,9,8,1,0.4,2,0,0,0,0,1,0
56,31,74,3,1.6,3,0,0,0,0,1,1
31,5,184,4,3.4,2,0,1,0,1,1,1
44,19,34,4,0,2,0,0,0,0,0,0
53,27,63,2,0.8,3,0,0,1,0,1,0
36,12,123,2,5.6,2,0,1,0,1,1,1
27,1,85,2,1.6,3,0,0,0,0,0,0
36,12,109,3,0.5,3,0,1,1,1,1,0
40,15,31,1,0.6,3,0,0,0,0,1,0
39,13,61,2,2.4,2,90,0,0,0,1,0
59,35,88,2,1.6,1,0,0,0,0,0,1
43,18,22,2,0.3,2,0,0,0,0,0,0
30,4,63,4,2.2,2,0,0,1,0,1,0
26,1,80,4,0.2,1,0,0,0,0,1,1
48,22,78,3,2.1,1,0,0,0,0,1,1
50,24,45,4,0.1,1,93,0,0,0,1,0
33,7,51,4,2.1,3,0,0,0,0,0,1
32,6,111,2,1.5,3,0,0,0,0,0,0
34,10,45,3,2.8,1,153,0,0,0,1,1
33,9,184,2,4.8,2,0,1,0,0,0,0
32,5,41,2,1,2,112,0,1,0,1,0
55,30,69,4,1.3,3,0,0,1,1,1,1
58,33,23,3,0.2,1,0,0,0,0,0,0
47,23,160,2,6.67,1,0,0,0,0,0,0
30,5,61,1,0.8,2,251,0,1,1,1,0
42,18,110,2,6.1,1,182,0,0,0,1,0
40,16,50,2,0.6,3,0,0,0,0,0,0
33,9,49,1,2.4,2,0,0,0,0,1,0
46,20,185,4,7.5,2,428,1,0,0,0,1
63,39,52,2,1.1,1,0,0,0,0,1,1
62,37,53,2,2.8,1,0,0,0,0,1,0
43,17,125,4,3.5,2,0,1,0,0,0,0
31,5,72,3,1.6,1,0,0,0,0,1,0
28,2,51,4,1.8,3,0,0,0,0,0,1
64,39,23,3,0.5,1,0,0,1,0,0,0
27,1,41,1,1.9,3,0,0,0,0,0,1
33,9,41,3,2,1,108,0,0,0,1,0
39,12,138,1,4.67,2,0,1,0,0,1,0
44,20,138,2,3.3,1,0,0,0,0,0,1
53,28,14,4,0.8,1,0,0,0,0,1,1
42,18,145,2,8,1,505,0,0,0,0,0
44,17,25,3,1,2,0,0,0,0,0,1
34,10,43,1,1.7,1,142,0,0,0,0,1
47,22,93,1,0.2,2,309,0,0,0,1,0
53,29,90,2,0.3,1,217,0,1,0,0,1
62,36,41,2,1,3,154,0,1,0,1,0
61,36,169,2,6.1,3,106,1,0,1,1,1
42,17,63,2,2.2,3,0,0,0,0,1,0
48,21,23,3,0.67,2,95,0,0,0,0,0
38,13,140,4,0.5,1,0,1,0,0,0,0
41,15,75,1,1.5,3,0,0,0,0,1,0
57,32,13,4,0.9,2,78,0,1,0,1,0
31,7,10,1,0.5,3,81,0,0,0,1,0
39,15,100,1,0.8,2,0,0,0,0,1,0
48,22,85,3,1.1,1,203,0,0,0,1,0
55,31,73,3,2.67,1,219,0,0,0,1,0
29,4,130,2,6.7,1,0,0,0,0,0,1
47,22,65,3,2.7,2,0,0,0,0,1,0
61,36,59,4,1.7,1,148,0,0,0,0,0
60,34,31,2,1,3,0,0,0,0,0,0
34,10,134,1,4,1,0,0,0,0,0,0
45,21,11,4,0.2,1,106,0,0,0,1,1
60,35,32,1,0.3,3,80,0,0,0,1,0
25,0,53,2,1.6,3,0,0,0,0,1,1
41,17,28,1,0.7,1,0,0,0,0,0,1
63,37,44,2,1,3,0,0,0,0,1,0
63,39,40,1,0.8,1,118,0,0,0,0,1
43,19,40,3,0.6,2,0,0,0,0,1,0
58,32,163,2,0.5,1,400,0,0,0,0,0
50,25,82,1,1.3,3,0,0,0,0,1,0
38,12,89,4,1.4,2,0,0,0,0,0,0
54,30,78,4,1.6,2,0,0,0,0,1,1
61,36,55,3,0.9,3,197,0,0,0,0,0
29,5,34,4,0.4,2,0,0,0,0,1,0
39,12,108,4,3.67,2,301,1,0,0,0,1
33,7,58,4,2.2,2,0,0,0,0,1,1
23,-1,73,4,2.6,1,0,0,0,0,1,0
56,31,54,4,2.1,1,0,0,0,0,1,0
54,30,45,4,0.9,2,0,0,0,0,0,1
37,11,123,1,2.3,2,0,1,1,1,1,0
38,12,93,1,5.2,1,267,0,0,0,1,0
34,9,102,4,2.2,2,0,0,0,0,1,0
53,29,39,3,1.5,1,0,0,0,0,1,0
65,40,114,4,3.4,2,0,0,0,0,0,1
62,37,29,1,0.3,3,0,0,0,0,0,1
51,25,30,3,0.6,2,144,0,0,0,0,1
31,5,22,1,0.6,3,0,0,0,0,0,0
64,38,38,2,0.3,1,186,0,0,0,1,1
39,15,41,2,1.7,1,0,0,0,0,0,0
28,3,161,4,1.7,3,422,1,0,1,1,1
60,35,38,3,0.5,2,0,0,0,0,1,1
47,23,25,1,0.9,3,0,0,0,0,1,0
25,1,70,4,2.6,1,218,0,0,0,1,0
44,19,201,2,8.8,1,0,0,0,0,1,1
51,26,42,2,0.6,3,0,0,0,0,1,1
31,7,64,1,1.2,1,0,0,0,0,1,0
32,7,28,4,1.1,3,0,0,0,0,0,0
51,25,119,1,4.9,1,208,0,0,0,1,1
25,1,28,1,1,3,0,0,0,0,1,0
43,19,60,3,2.1,3,0,0,0,0,1,0
54,29,23,1,1.5,2,0,0,0,0,0,0
34,8,164,4,7.4,3,0,1,0,0,1,0
54,30,39,2,0.8,1,0,0,0,0,0,1
42,17,19,2,0,3,85,0,0,0,1,1
46,20,72,2,0.8,3,0,0,0,0,1,1
62,37,41,3,0.9,3,0,0,0,0,1,1
31,5,32,2,0.3,2,130,0,0,0,1,0
30,5,69,1,0.8,2,0,0,0,0,1,0
52,28,23,3,0.4,1,0,0,0,0,1,0
35,9,44,4,0.2,1,0,0,0,0,1,0
60,36,32,3,0.4,2,165,0,0,0,1,0
58,34,25,2,0.3,1,123,0,0,0,1,0
24,-2,80,2,1.6,3,0,0,0,0,1,0
40,16,83,1,0.8,2,230,0,1,0,1,0
49,23,133,1,7.3,1,0,0,0,0,1,1
43,18,89,1,0.1,2,307,0,0,0,0,1
33,7,81,2,4.5,3,187,0,0,1,1,1
36,11,44,2,1.1,2,85,0,0,0,1,0
62,36,119,2,2,1,0,0,0,0,0,0
57,32,39,4,0.9,1,147,0,0,0,0,0
64,38,40,2,1,3,0,0,0,0,0,0
52,26,79,3,0.8,1,183,0,0,0,0,0
54,28,30,4,0.7,2,0,0,0,0,1,0
40,14,179,1,2.6,3,0,1,0,0,1,0
30,5,178,2,6.7,1,0,0,0,0,0,0
55,30,82,4,3.8,2,0,0,0,0,1,0
39,13,50,2,2.4,2,0,0,0,0,0,0
55,30,64,2,1.9,2,0,0,0,0,0,0
28,4,129,1,1.5,1,0,0,0,0,0,1
44,18,68,4,2.9,1,0,0,1,0,0,0
46,21,30,1,1.4,3,112,0,1,0,0,0
61,36,48,3,1.5,1,0,0,0,0,0,1
61,36,130,1,1.3,1,257,0,0,0,0,0
45,20,40,1,0.5,3,0,0,1,0,1,0
38,14,105,2,1.9,1,0,0,0,0,1,0
29,3,41,4,0.2,1,0,0,0,0,1,0
52,28,168,3,6.5,3,118,1,0,0,1,0
38,14,80,2,2.7,1,0,0,0,0,1,0
28,3,134,2,3.1,1,0,0,0,0,1,0
34,9,49,1,2.5,3,0,0,0,0,0,0
35,9,63,2,1.8,1,0,0,0,0,1,0
46,22,70,4,1.9,1,212,0,0,0,0,1
63,37,32,3,0.7,2,141,0,0,0,0,0
33,9,14,3,0.9,3,114,0,0,0,0,0
38,14,111,2,6.1,1,326,0,0,0,0,0
53,27,38,4,2.8,2,144,0,1,0,1,0
28,2,121,2,2,1,341,0,0,0,1,0
44,18,90,4,2.6,3,0,0,0,0,1,0
58,31,178,2,6,2,0,1,0,0,1,0
38,14,20,4,0.4,2,79,0,0,0,1,1
48,24,61,2,1.7,1,229,0,0,0,0,1
33,7,43,4,0.8,1,0,0,0,0,0,0
66,42,39,1,1.9,2,0,0,0,0,1,1
59,34,60,4,2.1,1,234,0,0,0,1,1
40,15,63,3,3,1,0,0,1,0,1,0
36,11,8,4,0.2,3,81,0,0,0,0,1
62,38,52,4,1.3,2,0,0,0,0,1,1
51,27,92,4,3,1,0,1,0,1,1,1
58,32,111,2,1.4,1,298,0,0,0,1,0
52,26,71,1,1.4,3,0,0,0,0,0,0
41,16,25,2,0.1,2,91,0,1,0,0,0
31,5,34,1,1.9,3,156,0,0,0,1,0
28,3,74,3,2.6,3,0,0,0,0,0,0
57,31,120,2,2,1,0,0,0,0,0,1
61,37,50,4,1.3,2,0,0,0,0,0,1
60,36,10,2,1,1,0,0,0,0,1,1
56,29,45,4,2.5,2,113,0,0,0,1,0
49,23,29,4,1.8,1,0,0,0,0,1,1
63,37,145,2,6.9,1,0,0,0,0,1,0
49,23,100,2,6.3,1,0,0,0,0,0,0
49,25,24,3,0.4,1,0,0,0,0,1,0
32,8,60,1,1.2,1,0,0,0,0,1,1
26,1,50,4,0.6,2,0,0,0,0,0,0
27,1,43,3,1.1,2,0,0,0,0,0,0
57,31,79,3,4.4,1,0,0,0,0,0,1
29,5,44,3,0.1,2,0,0,0,0,1,1
56,30,31,4,1.5,3,0,0,0,0,1,0
59,35,14,2,1,1,107,0,0,0,1,0
53,28,19,4,0.8,1,106,0,0,0,0,1
54,29,111,1,1.1,2,0,1,0,0,1,0
56,30,90,1,1.9,2,0,0,0,0,1,0
50,25,21,2,0.7,3,129,0,0,0,0,0
51,25,104,1,4.2,2,0,1,0,0,1,0
53,27,75,1,1.9,2,0,0,0,0,1,0
37,12,175,2,7.8,1,297,0,0,0,1,1
32,7,98,1,4.2,1,171,1,1,1,0,0
49,23,41,4,0.1,1,153,0,0,0,1,0
34,8,171,2,2.2,2,569,1,0,0,1,0
54,30,79,4,1.6,2,0,0,0,0,1,0
64,39,24,4,0.6,2,0,0,0,0,0,0
58,34,90,1,3.6,2,0,1,0,0,0,0
25,-1,39,3,2.4,2,0,0,0,0,1,0
50,25,9,2,0,1,0,0,1,0,0,0
38,13,15,2,0.1,2,90,0,0,0,1,0
48,24,80,1,2.7,1,0,0,0,0,1,0
41,15,63,1,0.7,3,79,0,0,0,0,1
32,8,20,1,0.5,3,102,0,0,0,1,0
46,22,43,2,2.1,3,0,0,1,1,1,1
39,15,65,1,1.5,3,0,0,0,0,0,0
39,15,91,2,1.7,2,151,0,0,0,0,0
63,39,53,1,0.8,1,0,0,0,0,0,0
58,32,110,3,1.7,2,0,0,0,0,0,0
28,4,82,3,1.5,1,103,0,0,0,1,0
36,11,23,4,0.2,3,0,0,0,0,1,0
43,19,172,2,6.67,1,0,0,0,0,1,0
36,12,88,2,2.7,1,0,0,0,0,1,0
44,18,71,2,0.8,3,0,0,0,0,1,0
31,5,180,1,2.9,3,144,1,1,0,0,0
45,21,39,2,2.1,3,184,0,0,0,0,1
39,13,94,1,1.5,3,0,0,0,0,0,1
43,16,25,3,1,2,0,0,0,0,1,0
40,15,10,2,0,3,102,0,0,0,1,0
30,5,42,1,1,1,184,0,0,0,0,0
58,33,142,2,3.9,1,0,0,0,0,0,1
46,21,34,2,1.3,1,0,0,0,0,1,0
35,10,139,1,4.6,1,0,0,0,0,0,0
30,4,154,2,4.5,1,207,0,0,0,1,0
34,8,40,2,2,3,89,0,0,0,0,0
62,32,33,1,1.5,3,140,0,0,0,1,1
58,34,80,2,1.6,1,0,0,0,0,1,1
45,18,10,3,0.67,2,100,0,0,0,1,0
42,16,41,3,0.5,3,0,0,0,0,1,0
60,36,30,4,1.3,1,118,0,0,0,1,1
55,29,78,1,0.8,3,190,0,0,0,1,0
45,21,164,1,5,1,0,0,0,0,0,1
52,27,23,1,0.4,3,0,0,0,0,0,0
31,7,149,1,6,1,0,0,0,0,0,0
60,34,25,4,0.7,3,0,0,0,0,1,0
33,9,42,1,2.1,3,0,0,0,0,1,0
37,11,71,1,2.5,1,185,0,0,0,1,1
59,34,114,3,4.2,2,0,1,0,0,1,0
51,26,70,1,2.8,2,0,0,0,0,1,1
47,23,149,4,6.1,1,0,1,0,0,0,1
60,33,55,4,2.5,2,0,0,0,0,1,0
61,36,29,1,1.3,1,0,0,0,0,0,0
64,40,123,1,3.8,1,0,0,0,0,1,1
46,20,152,1,7.4,3,374,1,0,1,1,1
31,7,8,4,0.7,2,0,0,0,0,0,0
57,32,69,4,0.7,1,245,0,0,0,0,0
48,23,161,4,7.9,3,310,1,0,0,0,0
48,23,79,1,0.2,2,0,0,0,0,0,0
35,10,105,1,4.6,1,0,0,0,0,0,0
33,8,39,3,2.3,1,0,0,0,0,0,0
47,23,163,1,5,1,0,0,0,0,0,0
46,20,9,1,0.2,1,0,0,0,0,1,0
44,20,71,4,2,3,0,0,0,0,0,1
42,18,51,3,2.1,3,0,0,0,0,0,0
50,24,32,1,1.4,3,167,0,0,0,0,0
52,26,161,4,4.3,1,0,1,0,1,1,1
53,27,60,1,0.2,1,0,0,0,0,1,0
37,10,35,4,1,2,0,0,0,0,0,0
64,40,41,4,1.2,2,0,0,0,0,1,0
46,22,73,2,1.7,1,216,0,0,0,1,0
57,33,49,4,1.5,1,214,0,1,1,1,1
61,35,79,2,2,1,194,0,0,0,1,1
42,18,120,2,7.5,1,0,0,1,0,0,0
40,16,60,2,3.2,1,0,0,0,0,0,0
33,8,78,3,0.6,2,0,0,0,0,1,0
50,26,40,4,1.1,2,131,0,0,0,0,0
52,26,110,2,5.4,3,204,1,1,1,1,0
35,11,160,4,5.7,3,0,1,1,0,0,0
57,32,68,4,0.7,1,191,0,0,0,1,1
56,31,49,2,1.6,3,103,0,0,0,1,0
44,20,65,2,2.5,1,0,0,0,0,1,0
23,-3,55,3,2.4,2,145,0,0,0,1,0
33,8,62,3,2.3,1,98,0,0,0,0,1
48,22,152,1,0,1,0,0,0,0,0,0
45,18,42,3,2.5,2,0,0,0,0,0,0
54,28,39,4,0.7,2,0,0,0,0,1,0
42,17,111,3,3,1,0,1,1,1,0,1
47,21,82,3,2.1,1,0,0,0,0,0,0
61,36,108,4,3.4,2,0,0,0,0,1,0
53,27,59,2,0.8,3,0,0,0,0,1,0
56,30,61,3,2.5,1,193,0,0,0,1,0
33,6,78,4,2,2,0,0,1,0,1,0
44,18,18,2,0.1,3,0,0,0,0,1,0
63,37,113,4,1.7,3,0,0,0,0,1,1
47,20,62,1,2.67,2,0,0,0,0,1,0
50,24,81,1,4.9,1,248,0,0,0,1,0
49,25,13,3,0.4,1,106,0,0,0,1,0
34,9,75,1,2.8,1,194,0,0,0,0,0
40,14,33,2,0.8,3,89,0,0,0,1,0
38,13,179,1,4.1,1,0,0,0,0,1,0
51,26,69,3,2,2,0,0,0,0,1,0
28,4,45,1,1,3,0,0,0,0,1,0
52,26,59,3,3,2,0,0,0,0,1,0
39,13,81,2,2.8,1,0,0,0,0,1,0
29,5,133,1,5.4,1,212,0,0,0,1,0
54,29,81,2,0,3,0,0,0,0,1,0
63,38,14,4,0.4,2,86,0,0,0,1,1
40,14,28,2,0.8,3,0,0,0,0,0,0
36,12,93,2,2.2,1,0,0,0,0,1,0
45,20,191,3,2.6,3,123,1,0,0,0,0
61,37,155,1,2.9,1,0,0,0,0,1,0
26,0,155,2,7.2,1,0,0,0,0,0,0
33,8,68,4,1.3,1,0,0,0,0,1,0
64,40,52,2,1.1,1,226,0,0,0,0,0
43,17,51,1,0.7,3,0,0,0,0,0,0
24,0,44,4,1.6,1,180,0,0,0,1,0
30,5,121,2,3.1,1,408,0,0,0,1,0
60,36,49,4,2.2,1,204,0,1,0,1,0
50,26,42,2,1,3,78,0,1,0,1,0
40,15,144,1,4.1,1,0,0,0,0,0,0
31,6,72,1,2.6,2,0,0,0,0,1,0
30,4,44,1,1.5,1,109,0,0,0,0,0
60,35,43,3,0.9,3,175,0,0,0,0,0
39,14,74,1,0.1,2,144,0,1,0,1,0
66,41,145,1,2.5,1,0,0,0,0,1,0
65,41,158,2,2.1,1,0,0,0,0,0,0
54,28,78,4,4.9,1,0,0,0,0,0,0
54,29,154,1,2.4,2,352,1,0,0,1,0
35,9,105,2,4.5,3,0,0,0,0,0,0
32,7,100,3,0.6,2,0,0,0,0,1,0
63,39,58,1,0,2,0,0,0,0,1,0
60,35,113,1,0.9,1,406,0,0,0,1,0
43,18,10,2,0.1,2,0,0,1,0,0,1
59,33,142,2,2.7,1,0,0,0,0,0,0
62,37,128,1,2.5,1,0,0,0,0,0,0
30,5,131,3,0.5,3,0,1,0,0,0,0
54,30,88,4,1,2,122,0,0,0,1,0
30,6,101,2,0.6,1,0,0,0,0,1,0
31,1,70,2,1.75,3,0,0,0,1,1,1
44,20,122,1,0.3,1,0,0,1,0,1,0
32,8,70,3,1.5,1,0,0,0,0,1,0
63,38,148,2,4.3,3,0,1,0,0,1,0
57,32,43,2,2.1,3,166,0,0,0,1,0
60,30,31,1,1.5,3,0,0,0,0,1,0
37,11,35,2,0.8,3,0,0,0,0,0,0
53,27,81,4,2.6,3,0,0,0,0,1,0
51,25,19,1,1.4,3,98,0,0,0,0,0
30,5,98,4,1.8,3,129,0,1,1,1,1
28,2,101,4,2.1,3,0,0,0,0,1,0
50,24,81,2,0.4,3,0,0,0,0,0,0
52,27,135,1,0.6,1,452,0,0,0,1,0
56,30,34,2,0.7,2,0,0,0,0,1,0
40,16,104,1,3.4,1,249,0,0,0,0,0
64,38,29,3,0.7,2,0,0,0,0,1,0
61,36,119,2,5.4,2,0,1,0,0,1,0
46,20,82,2,1.7,2,0,0,0,0,1,1
55,29,62,1,0.2,1,0,0,0,0,1,0
45,19,85,3,2.1,1,0,0,0,0,1,1
40,15,8,2,0.1,2,0,0,0,0,0,0
63,37,78,4,1.7,3,0,0,0,0,1,0
57,32,44,3,0.5,2,0,0,0,0,1,0
38,14,122,2,8,1,0,0,0,0,1,1
37,11,22,3,0.1,2,114,0,0,0,0,0
31,5,39,4,2.2,2,0,0,0,0,1,1
50,26,55,1,1.6,2,0,0,0,0,1,0
42,18,144,2,6.1,1,158,0,0,0,0,0
51,27,71,1,2.6,2,0,0,0,0,0,1
38,13,191,2,3,1,0,0,0,0,1,0
53,26,22,1,0.5,2,100,0,0,0,1,0
