기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리
20220731,5,ST-2167,ST-10,1,4,460
20220731,5,ST-1278,ST-1476,1,11,1700
20220731,5,ST-1195,ST-2718,1,48,25380
20220731,5,ST-1672,ST-1287,1,46,2851
20220731,5,ST-2555,ST-2538,1,34,3216
20220731,5,ST-248,ST-1195,1,7,1700
20220731,5,ST-2807,ST-1653,1,5,659
20220731,5,ST-1298,ST-410,1,6,1118
20220731,5,ST-2774,ST-1017,1,4,670
20220731,5,ST-2872,ST-714,1,7,1882
20220731,5,ST-2878,ST-1413,1,4,559
20220731,5,ST-2309,ST-1722,1,4,800
20220731,5,ST-2240,ST-2240,1,6,25
20220731,5,ST-909,ST-909,1,3,222
20220731,5,ST-2273,ST-655,1,4,1120
20220731,5,ST-1268,ST-2373,1,11,1739
20220731,5,ST-1496,ST-1731,1,9,1665
20220731,5,ST-984,ST-2545,1,9,1870
20220731,5,ST-1109,ST-1455,1,35,7311
20220731,5,ST-871,ST-1526,1,6,967
20220731,5,ST-1482,ST-2264,1,10,1939
20220731,5,ST-335,ST-2905,1,53,9752
20220731,5,ST-2003,ST-2003,1,19,1980
20220731,5,ST-1546,ST-2800,1,13,2053
20220731,5,ST-1660,ST-2407,1,23,2740
20220731,5,ST-1184,ST-1852,1,12,1592
20220731,5,ST-1791,ST-992,1,22,3000
20220731,5,ST-842,ST-842,1,0,0
20220731,5,ST-978,ST-978,1,5,179
20220731,5,ST-2129,ST-2129,1,0,0
20220731,5,ST-436,ST-2177,1,5,760
20220731,5,ST-1222,ST-1275,1,4,580
20220731,5,ST-281,ST-3011,1,6,931
20220731,5,ST-73,ST-1321,1,13,2020
20220731,5,ST-2605,ST-897,1,17,2688
20220731,5,ST-883,ST-668,1,6,568
20220731,5,ST-936,ST-630,1,19,3332
20220731,5,ST-2045,ST-2024,1,14,2710
20220731,5,ST-269,ST-269,1,10,1120
20220731,5,ST-2979,ST-14,1,7,930
20220731,5,ST-975,ST-1254,1,3,416
20220731,5,ST-2080,ST-2081,1,3,634
20220731,5,ST-2305,ST-2305,1,2,0
20220731,5,ST-1678,ST-1757,1,2,460
20220731,5,ST-1286,ST-2085,1,3,463
20220731,5,ST-506,ST-1661,1,8,1224
20220731,5,ST-1660,ST-99,1,8,945
20220731,5,ST-272,ST-1198,1,7,1180
20220731,5,ST-295,ST-1973,1,4,690
20220731,5,ST-585,ST-3035,1,13,1670
20220731,5,ST-1733,ST-428,1,21,2659
20220731,5,ST-2481,ST-538,1,12,1490
20220731,5,ST-369,ST-1440,1,2,0
20220731,5,ST-1279,ST-1425,1,20,2710
20220731,5,ST-673,ST-673,1,0,0
20220731,5,ST-2431,ST-946,1,37,4690
20220731,5,ST-1243,ST-1243,1,3,334
20220731,5,ST-1307,ST-2364,1,10,1560
20220731,5,ST-838,ST-1657,1,24,3816
20220731,5,ST-1186,ST-1861,1,25,4498
20220731,5,ST-2422,ST-1778,1,2,110
20220731,5,ST-1011,ST-2003,1,6,760
20220731,5,ST-2373,ST-1548,1,3,570
20220731,5,ST-702,ST-702,1,0,0
20220731,5,ST-1083,ST-541,1,5,1065
20220731,5,ST-2583,ST-839,1,3,550
20220731,5,ST-1973,ST-295,1,4,568
20220731,5,ST-26,ST-19,1,2,620
20220731,5,ST-339,ST-2530,1,21,3302
20220731,5,ST-361,ST-253,1,10,1080
20220731,5,ST-1383,ST-2225,1,15,2354
20220731,5,ST-909,ST-1178,1,107,20370
20220731,5,ST-2575,ST-1853,1,1,0
20220731,5,ST-1333,ST-577,1,4,490
20220731,5,ST-2091,ST-2730,1,7,1350
20220731,5,ST-119,ST-2357,1,56,9110
20220731,5,ST-202,ST-2182,1,26,3410
20220731,5,ST-401,ST-2237,1,22,3144
20220731,5,ST-462,ST-33,2,17,1798
20220731,5,ST-1046,ST-2747,1,18,1739
20220731,5,ST-1723,ST-1317,1,10,1650
20220731,5,ST-577,ST-603,1,11,1110
20220731,5,ST-2555,ST-2054,1,37,5430
20220731,5,ST-776,ST-928,1,11,2300
20220731,5,ST-300,ST-1357,1,33,4211
20220731,5,ST-1718,ST-2049,1,6,1251
20220731,5,ST-202,ST-202,1,3,159
20220731,5,ST-2944,ST-1646,1,2,253
20220731,5,ST-1064,ST-2412,1,6,843
20220731,5,ST-345,ST-222,1,3,497
20220731,5,ST-2513,ST-151,1,2,111
20220731,5,ST-3015,ST-3015,1,3,163
20220731,5,ST-2717,ST-1283,1,1,250
20220731,5,ST-2017,ST-2012,1,35,1710
20220731,5,ST-2818,ST-1546,2,85,13855
20220731,5,ST-1780,ST-3051,1,25,4319
20220731,5,ST-3089,ST-2012,1,13,1805
20220731,5,ST-2382,ST-2872,1,6,660
20220731,5,ST-1964,ST-2465,1,12,1241
20220731,5,ST-10,ST-1677,1,26,3630
20220731,5,ST-1238,ST-674,1,19,1070
20220731,5,ST-2280,ST-3099,1,52,9280
20220731,5,ST-714,ST-1270,1,9,1620
20220731,5,ST-2815,ST-419,1,6,920
20220731,5,ST-2855,ST-1960,1,2,270
20220731,5,ST-871,ST-1527,1,5,1040
20220731,5,ST-2729,ST-1473,1,5,727
20220731,5,ST-1251,ST-522,1,6,1172
20220731,5,ST-1077,ST-2589,1,6,820
20220731,5,ST-1474,ST-1474,1,0,0
20220731,5,ST-1731,ST-428,1,16,1590
20220731,5,ST-426,ST-307,1,19,4030
20220731,5,ST-482,ST-2305,1,20,2970
20220731,5,ST-2070,ST-2726,1,14,2574
20220731,5,ST-668,ST-1541,1,6,549
20220731,5,ST-392,ST-397,1,5,810
20220731,5,ST-1926,ST-1905,1,8,1310
20220731,5,ST-3015,ST-2063,1,3,693
20220731,5,ST-1207,ST-931,1,3,600
20220731,5,ST-2045,ST-2036,1,12,1290
20220731,5,ST-2045,ST-2045,1,1,100
20220731,5,ST-1995,ST-997,1,8,1368
20220731,5,ST-2134,ST-2137,1,4,510
20220731,5,ST-794,ST-794,1,0,0
20220731,5,ST-2865,ST-1660,1,6,1110
20220731,5,ST-473,ST-464,1,11,1290
20220731,5,ST-369,ST-369,2,16,2036
20220731,5,ST-2240,ST-2905,2,78,16020
20220731,5,ST-2941,ST-2585,1,6,1440
20220731,5,ST-944,ST-984,1,62,11880
20220731,5,ST-842,ST-910,2,93,9777
20220731,5,ST-2031,ST-2037,1,8,1430
20220731,5,ST-1454,ST-1200,1,8,1580
20220731,5,ST-2492,ST-1351,1,9,1370
20220731,5,ST-2083,ST-1469,1,11,1861
20220731,5,ST-2264,ST-463,1,16,1995
20220731,5,ST-2031,ST-975,1,5,705
20220731,5,ST-2321,ST-198,1,49,5370
20220731,5,ST-81,ST-2207,1,27,3788
20220731,5,ST-1733,ST-2054,1,41,5534
20220731,5,ST-2826,ST-2996,1,29,2820
20220731,5,ST-3079,ST-2602,1,8,1697
20220731,5,ST-91,ST-2252,1,28,4162
20220731,5,ST-1203,ST-1105,2,6,886
20220731,5,ST-572,ST-2898,1,7,1300
20220731,5,ST-1661,ST-567,1,55,9160
20220731,5,ST-2305,ST-974,1,58,1080
20220731,5,ST-2257,ST-1331,1,4,780
20220731,5,ST-53,ST-516,1,40,7250
20220731,5,ST-28,ST-2978,1,3,111
20220731,5,ST-413,ST-280,1,4,460
20220731,5,ST-2613,ST-2557,1,6,870
20220731,5,ST-1298,ST-1298,1,0,0
20220731,5,ST-2396,ST-1005,1,3,770
20220731,5,ST-883,ST-883,1,2,88
20220731,5,ST-525,ST-835,1,6,1270
20220731,5,ST-673,ST-1275,1,4,720
20220731,5,ST-72,ST-3102,1,6,1090
20220731,5,ST-856,ST-585,1,31,1580
20220731,5,ST-1268,ST-2819,1,19,2830
20220731,5,ST-611,ST-2063,1,7,875
20220731,5,ST-492,ST-1043,1,22,3670
20220731,5,ST-2310,ST-1194,1,38,5230
20220731,5,ST-455,ST-2776,1,13,1769
20220731,5,ST-132,ST-144,1,3,481
20220731,5,ST-949,ST-712,1,55,8698
20220731,5,ST-2309,ST-385,2,44,4744
20220731,5,ST-2785,ST-1479,1,8,981
20220731,5,ST-753,ST-158,1,90,14808
20220731,5,ST-17,ST-1036,1,41,10857
20220731,5,ST-1718,ST-2056,1,11,1430
20220731,5,ST-2325,ST-1192,1,7,1860
20220731,5,ST-1678,ST-1757,1,2,460
20220731,5,ST-545,ST-2987,1,10,1946
20220731,5,ST-2167,ST-421,1,55,2948
20220731,5,ST-73,ST-2812,1,64,10730
20220731,5,ST-528,ST-2481,1,15,2394
20220731,5,ST-257,ST-984,1,4,684
20220731,5,ST-2688,ST-539,3,292,19666
20220731,5,ST-1837,ST-2738,1,8,1260
20220731,5,ST-2833,ST-1590,1,3,270
20220731,5,ST-1716,ST-740,1,6,1350
20220731,5,ST-1867,ST-1681,1,10,1810
20220731,5,ST-3104,ST-431,1,10,650
20220731,5,ST-252,ST-243,1,21,1197
20220731,5,ST-2018,ST-3084,1,17,2490
20220731,5,ST-97,ST-1194,1,5,850
20220731,5,ST-3058,ST-1035,1,69,11212
20220731,5,ST-978,ST-978,1,33,4190
20220731,5,ST-2959,ST-2357,1,35,4735
20220731,5,ST-2045,ST-2045,1,1,100
20220731,5,ST-71,ST-2813,1,3,460
20220731,5,ST-2031,ST-824,1,8,1510
20220731,5,ST-421,ST-292,2,11,2200
20220731,5,ST-1286,ST-1118,1,5,530
20220731,5,ST-470,ST-481,1,7,860
20220731,5,ST-1102,ST-1459,1,6,1470
20220731,5,ST-2854,ST-2854,1,15,2556
20220731,5,ST-1683,ST-1683,1,48,5159
20220731,5,ST-522,ST-835,1,5,617
20220731,5,ST-1553,ST-2446,1,52,7260
20220731,5,ST-1339,ST-2456,1,5,1230
20220731,5,ST-702,ST-702,2,13,1118
20220731,5,ST-297,ST-692,1,25,3771
20220731,5,ST-210,ST-278,1,47,6543
20220731,5,ST-1718,ST-514,1,8,1150
20220731,5,ST-1249,ST-2811,1,37,5615
20220731,5,ST-913,ST-578,1,6,1150
20220731,5,ST-2775,ST-1479,1,8,1047
20220731,5,ST-142,ST-145,1,16,2018
20220731,5,ST-1464,ST-1464,1,1,0
20220731,5,ST-1005,ST-2007,1,13,2110
20220731,5,ST-2283,ST-942,1,7,1050
20220731,5,ST-2767,ST-2481,1,72,4420
20220731,5,ST-673,ST-2395,1,29,4429
20220731,5,ST-605,ST-606,1,6,280
20220731,5,ST-436,ST-435,1,3,510
20220731,5,ST-1651,ST-1275,1,4,615
20220731,5,ST-3057,ST-1869,1,24,5206
20220731,5,ST-1778,ST-1376,1,24,3760
20220731,5,ST-99,ST-99,2,90,13503
20220731,5,ST-1007,ST-678,1,15,2490
20220731,5,ST-277,ST-1019,1,50,3884
20220731,5,ST-297,ST-297,1,0,0
20220731,5,ST-1605,ST-1454,1,29,4150
20220731,5,ST-815,ST-1247,1,3,480
20220731,5,ST-750,ST-1924,1,10,1395
20220731,5,ST-2047,ST-516,2,30,7230
20220731,5,ST-585,ST-585,1,0,0
20220731,5,ST-328,ST-439,1,1,370
20220731,5,ST-713,ST-1678,1,3,328
20220731,5,ST-2394,ST-2380,1,6,1230
20220731,5,ST-668,ST-2380,1,22,3828
20220731,5,ST-715,ST-1548,1,2,407
20220731,5,ST-273,ST-2280,1,22,3962
20220731,5,ST-2325,ST-114,1,6,1390
20220731,5,ST-2785,ST-2782,1,19,2892
20220731,5,ST-297,ST-69,2,17,1920
20220731,5,ST-2906,ST-1380,1,7,1070
20220731,5,ST-1582,ST-1794,1,31,5787
20220731,5,ST-462,ST-1331,1,5,592
20220731,5,ST-1896,ST-1661,1,53,7928
20220731,5,ST-2701,ST-609,1,11,284
20220731,5,ST-545,ST-1657,1,10,1630
20220731,5,ST-728,ST-1268,1,7,1220
20220731,5,ST-417,ST-413,1,8,1380
20220731,5,ST-112,ST-2865,1,16,1876
20220731,5,ST-445,ST-445,2,11,160
20220731,5,ST-1915,ST-1914,1,8,993
20220731,5,ST-2732,CENTER,1,56,0
20220731,5,ST-1857,ST-2796,1,3,866
20220731,5,ST-2396,ST-2015,1,16,2529
20220731,5,ST-2175,ST-2175,1,0,0
20220731,5,ST-724,ST-713,1,4,607
20220731,5,ST-794,ST-794,1,0,0
20220731,5,ST-635,ST-1537,1,6,1070
20220731,5,ST-3104,ST-997,1,7,1130
20220731,5,ST-2594,ST-2601,1,5,548
20220731,5,ST-2905,ST-37,1,39,6252
20220731,5,ST-1705,ST-549,2,116,16804
20220731,5,ST-2789,ST-516,1,28,4130
20220731,5,ST-1681,ST-1041,2,39,4879
20220731,5,ST-1092,ST-1683,1,17,2960
20220731,5,ST-915,ST-1461,2,25,2824
20220731,5,ST-1251,ST-835,1,13,1816
20220731,5,ST-3025,ST-849,1,8,1507
20220731,5,ST-31,ST-2818,1,56,7026
20220731,5,ST-73,ST-1479,1,50,13210
20220731,5,ST-1605,ST-269,1,54,7190
20220731,5,ST-12,ST-2167,1,5,890
20220731,5,ST-3043,ST-398,1,22,3870
20220731,5,ST-2981,ST-555,2,42,6427
20220731,5,ST-201,ST-2146,1,10,1445
20220731,5,ST-297,ST-46,2,27,3307
20220731,5,ST-1146,ST-1536,1,12,1690
20220731,5,ST-1249,ST-1249,1,0,0
20220731,5,ST-2802,ST-492,1,52,6501
20220731,5,ST-282,ST-1491,1,64,8780
20220731,5,ST-1835,ST-1846,1,3,636
20220731,5,ST-1607,ST-172,1,15,1830
20220731,5,ST-2268,ST-1105,1,41,8010
20220731,5,ST-873,ST-2820,1,15,2372
20220731,5,ST-366,ST-366,1,0,0
20220731,5,ST-2499,ST-2967,1,46,12784
20220731,5,ST-1971,ST-304,1,44,11660
20220731,5,ST-273,ST-2276,1,63,4640
20220731,5,ST-132,ST-2625,1,18,2500
20220731,5,ST-2748,ST-502,1,5,1051
20220731,5,ST-1838,ST-544,1,56,2930
20220731,5,ST-753,ST-923,1,5,778
20220731,5,ST-369,ST-369,1,0,0
20220731,5,ST-1544,ST-1152,1,5,550
20220731,5,ST-9,ST-9,1,2,10
20220731,5,ST-5,ST-211,1,6,865
20220731,5,ST-204,ST-518,1,58,7783
20220731,5,ST-1136,ST-1136,1,11,2069
20220731,5,ST-2924,ST-1916,1,26,5672
20220731,5,ST-548,ST-547,1,3,490
20220731,5,ST-1476,ST-2112,1,14,2310
20220731,5,ST-3058,ST-3028,1,64,10218
20220731,5,ST-436,ST-760,1,55,9940
20220731,5,ST-724,ST-713,1,4,607
20220731,5,ST-2707,ST-914,1,5,1320
20220731,5,ST-753,ST-1739,1,2,620
20220731,5,ST-2545,ST-409,1,35,5860
20220731,5,ST-2460,ST-971,1,15,2410
20220731,5,ST-2553,ST-2553,1,4,88
20220731,5,ST-712,ST-2948,1,2,380
20220731,5,ST-2564,ST-2820,1,8,950
20220731,5,ST-73,ST-1326,1,27,3823
20220731,5,ST-443,ST-9,2,36,5159
20220731,5,ST-2373,ST-2371,1,8,1309
20220731,5,ST-2166,ST-459,1,57,6853
20220731,5,ST-842,ST-2226,1,6,1025
20220731,5,ST-2999,ST-2999,1,53,9218
20220731,5,ST-600,ST-2074,1,6,940
20220731,5,ST-2747,ST-1420,1,11,2580
20220731,5,ST-2326,ST-274,1,22,3910
20220731,5,ST-2326,ST-2341,1,6,967
20220731,5,ST-312,ST-2887,1,16,2034
20220731,5,ST-914,ST-2717,1,3,746
20220731,5,ST-2809,ST-1652,2,215,12747
20220731,5,ST-2799,ST-2799,1,1,0
20220731,5,ST-871,ST-1960,1,5,884
20220731,5,ST-2280,ST-401,1,4,506
20220731,5,ST-1454,ST-1208,1,16,1843
20220731,5,ST-212,ST-1693,1,31,8235
20220731,5,ST-2793,ST-2406,1,11,2384
20220731,5,ST-1321,ST-298,1,12,1817
20220731,5,ST-1539,ST-418,1,14,1480
20220731,5,ST-2007,ST-1731,1,4,900
20220731,5,ST-753,ST-759,1,7,7228
20220731,5,ST-1323,ST-2379,1,30,6220
20220731,5,ST-577,ST-602,1,8,1156
20220731,5,ST-517,ST-1507,1,13,1031
20220731,5,ST-452,ST-1490,1,4,753
20220731,5,ST-187,ST-764,1,42,9575
20220731,5,ST-202,ST-202,1,3,159
20220731,5,ST-2422,ST-1778,1,2,110
20220731,5,ST-347,ST-25,1,54,8790
20220731,5,ST-2722,ST-600,1,18,4980
20220731,5,ST-402,ST-1300,1,21,2810
20220731,5,ST-1689,ST-431,1,42,6562
20220731,5,ST-253,ST-253,1,106,18359
20220731,5,ST-492,ST-1045,1,15,2108
20220731,5,ST-2797,ST-894,1,7,838
20220731,5,ST-98,ST-98,1,76,4227
20220731,5,ST-202,ST-204,1,5,636
20220731,5,ST-1689,ST-312,1,45,6955
20220731,5,ST-2033,ST-2031,1,13,1020
20220731,5,ST-2294,ST-1302,1,8,813
20220731,5,ST-2031,ST-2538,1,15,1970
20220731,5,ST-2589,ST-1854,1,9,970
20220731,5,ST-2557,ST-2965,1,24,3160
20220731,5,ST-257,ST-500,1,58,15672
20220731,5,ST-1714,ST-1710,1,6,1189
20220731,5,ST-1474,ST-1474,1,0,0
20220731,5,ST-1705,ST-2736,2,113,15320
20220731,5,ST-849,ST-1335,1,14,1720
20220731,5,ST-15,ST-2146,1,7,1453
20220731,5,ST-2175,ST-2174,1,10,9
20220731,5,ST-2595,ST-1865,1,30,4944
20220731,5,ST-254,ST-488,1,41,5841
20220731,5,ST-546,ST-547,1,63,15540
20220731,5,ST-2688,ST-2593,1,28,5460
20220731,5,ST-1321,ST-728,1,17,2938
20220731,5,ST-2467,ST-361,1,6,1107
20220731,5,ST-776,CENTER,1,55,0
20220731,5,ST-2597,ST-1413,1,20,2550
20220731,5,ST-2759,ST-2768,1,58,1124
20220731,5,ST-2921,ST-2906,1,9,1262
20220731,5,ST-9,ST-20,2,16,1518
20220731,5,ST-2054,ST-2539,1,15,1942
20220731,5,ST-673,ST-952,1,23,3670
20220731,5,ST-975,ST-2858,1,5,810
20220731,5,ST-643,ST-1103,1,11,1237
20220731,5,ST-1369,ST-1061,1,10,1200
20220731,5,ST-376,ST-257,1,41,10481
20220731,5,ST-73,ST-73,2,8,1
20220731,5,ST-2151,ST-2905,1,49,3019
20220731,5,ST-3105,ST-918,1,21,3724
20220731,5,ST-2157,ST-20,1,100,1690
20220731,5,ST-2846,ST-2270,1,24,3030
20220731,5,ST-1696,ST-662,1,16,2160
20220731,5,ST-2045,ST-2037,1,11,1140
20220731,5,ST-1132,ST-1470,1,5,928
20220731,5,ST-938,ST-210,1,37,7397
20220731,5,ST-296,ST-2815,2,60,6141
20220731,5,ST-699,ST-728,1,38,3095
20220731,5,ST-395,ST-942,1,22,2140
20220731,5,ST-739,ST-371,1,57,12210
20220731,5,ST-1262,ST-703,1,24,4538
20220731,5,ST-2500,ST-2506,1,13,1716
20220731,5,ST-699,ST-1150,2,4,297
20220731,5,ST-1044,ST-1044,1,16,1646
20220731,5,ST-690,ST-728,1,11,1299
20220731,5,ST-3017,ST-342,1,9,1889
20220731,5,ST-9,ST-2905,1,13,2163
20220731,5,ST-1265,ST-724,1,15,2054
20220731,5,ST-3012,ST-2876,1,21,3803
20220731,5,ST-1781,ST-1818,2,24,4190
20220731,5,ST-10,ST-2905,1,14,2193
20220731,5,ST-2027,ST-510,1,25,5150
20220731,5,ST-1298,ST-1298,1,0,0
20220731,5,ST-252,ST-3099,1,21,1137
20220731,5,ST-2283,ST-2497,1,6,767
20220731,5,ST-272,ST-1820,1,14,4000
20220731,5,ST-1259,ST-2371,1,17,1310
20220731,5,ST-20,ST-32,1,11,1257
20220731,5,ST-815,ST-1247,1,3,480
20220731,5,ST-297,ST-297,1,0,0
20220731,5,ST-1933,ST-2894,1,3,690
20220731,5,ST-1141,ST-2642,2,10,1963
20220731,5,ST-1983,ST-2800,1,4,583
20220731,5,ST-918,ST-1697,1,4,880
20220731,5,ST-2822,ST-1650,1,8,1074
20220731,5,ST-2507,ST-2750,1,86,18000
20220731,5,ST-2812,ST-1972,1,27,2260
20220731,5,ST-1730,ST-1796,1,15,3030
20220731,5,ST-713,ST-724,1,4,610
20220731,5,ST-1014,ST-1229,1,2,0
20220731,5,ST-99,ST-2878,1,63,9360
20220731,5,ST-2169,ST-22,1,5,1010
20220731,5,ST-2748,ST-892,1,21,3554
20220731,5,ST-339,ST-555,1,77,9150
20220731,5,ST-544,ST-1589,1,9,1727
20220731,5,ST-2750,ST-2748,1,9,1270
20220731,5,ST-1529,ST-665,1,8,1220
20220731,5,ST-555,ST-2207,1,20,2218
20220731,5,ST-2742,ST-1044,1,7,1430
20220731,5,ST-1543,ST-1702,1,23,3482
20220731,5,ST-1137,ST-2107,2,6,1090
20220731,5,ST-1093,ST-1332,1,6,585
20220731,5,ST-2086,ST-1335,2,94,16770
20220731,5,ST-2353,ST-692,1,25,3806
20220731,5,ST-3077,ST-547,1,14,2355
20220731,5,ST-1731,ST-2397,1,10,1406
20220731,5,ST-2804,ST-612,1,5,890
20220731,5,ST-2229,ST-1198,1,17,3721
20220731,5,ST-513,ST-1710,2,27,3354
20220731,5,ST-3095,ST-2207,1,5,660
20220731,5,ST-119,ST-1824,1,16,2580
20220731,5,ST-3077,ST-1881,1,17,1813
20220731,5,ST-2425,ST-464,1,25,2160
20220731,5,ST-2975,ST-73,1,25,4123
20220731,5,ST-781,ST-889,1,5,800
20220731,5,ST-3022,ST-1341,1,5,742
20220731,5,ST-443,ST-2205,2,38,4756
20220731,10,ST-1992,ST-2812,1,11,1405
20220731,10,ST-1105,ST-3046,2,22,3004
20220731,10,ST-1886,ST-909,1,27,1770
20220731,10,ST-366,ST-1365,2,122,14843
20220731,10,ST-829,ST-1519,1,13,2247
20220731,10,ST-1698,ST-2464,1,20,4508
20220731,10,ST-1195,ST-1344,1,16,3844
20220731,10,ST-2070,ST-3014,1,11,3130
20220731,10,ST-1999,ST-1006,1,7,1578
20220731,10,ST-696,ST-696,1,2,260
20220731,10,ST-2842,ST-2842,1,0,0
20220731,10,ST-1874,ST-544,1,4,381
20220731,10,ST-395,ST-482,1,43,6010
20220731,10,ST-1695,ST-831,1,15,1860
20220731,10,ST-873,ST-666,1,8,1200
20220731,10,ST-73,ST-68,2,26,2685
20220731,10,ST-375,ST-376,1,36,6798
20220731,10,ST-486,ST-488,2,72,6942
20220731,10,ST-112,ST-1681,1,30,5429
20220731,10,ST-212,ST-2210,1,11,1623
20220731,10,ST-175,ST-827,1,10,1862
20220731,10,ST-1997,ST-1731,1,3,575
20220731,10,ST-3020,ST-205,2,23,4352
20220731,10,ST-3012,ST-1865,1,32,4310
20220731,10,ST-2283,ST-2290,1,10,1923
20220731,10,ST-486,ST-486,2,0,0
20220731,10,ST-1369,ST-2732,1,8,1140
20220731,10,ST-1243,ST-1243,1,3,334
20220731,10,ST-454,ST-464,1,9,1150
20220731,10,ST-2865,ST-1660,1,6,1110
20220731,10,ST-2851,ST-714,1,12,2330
20220731,10,ST-715,ST-1548,1,2,407
20220731,10,ST-2508,ST-175,1,10,1520
20220731,10,ST-1046,ST-1720,1,23,3211
20220731,10,ST-566,ST-595,1,18,1580
20220731,10,ST-1714,ST-1062,2,31,4731
20220731,10,ST-1061,ST-1837,1,5,620
20220731,10,ST-545,ST-442,1,65,18070
20220731,10,ST-1482,ST-1032,1,8,874
20220731,10,ST-336,ST-1198,1,29,4506
20220731,10,ST-455,ST-347,1,21,2692
20220731,10,ST-247,ST-861,1,68,15870
20220731,10,ST-702,ST-702,1,125,24907
20220731,10,ST-286,ST-1267,1,41,9250
20220731,10,ST-1519,ST-688,1,79,14299
20220731,10,ST-262,ST-262,1,39,617
20220731,10,ST-2517,ST-2516,1,40,3838
20220731,10,ST-3077,ST-1881,1,14,2210
20220731,10,ST-1633,ST-648,1,7,1460
20220731,10,ST-1173,ST-791,1,5,1040
20220731,10,ST-829,ST-1710,1,25,3476
20220731,10,ST-1699,ST-2820,1,8,1406
20220731,10,ST-2325,ST-114,1,9,1410
20220731,10,ST-2935,ST-400,1,10,2040
20220731,10,ST-109,ST-389,1,30,4146
20220731,10,ST-1203,ST-1105,1,3,426
20220731,10,ST-2172,ST-1376,1,6,1150
20220731,10,ST-112,ST-112,2,0,50
20220731,10,ST-1500,ST-317,1,11,1910
20220731,10,ST-1093,ST-1332,1,6,585
20220731,10,ST-699,ST-1150,2,4,297
20220731,10,ST-1542,ST-2826,1,1,280
20220731,10,ST-1484,ST-473,1,6,644
20220731,10,ST-1279,ST-2726,1,11,1040
20220731,10,ST-4,ST-4,1,0,0
20220731,10,ST-2167,ST-10,1,4,460
20220731,10,ST-2598,ST-2582,1,5,1690
20220731,10,ST-996,ST-536,1,3,490
20220731,10,ST-33,ST-82,1,10,2440
20220731,10,ST-619,ST-2637,2,2,200
20220731,10,ST-1207,ST-931,1,3,600
20220731,10,ST-850,ST-2636,1,9,750
20220731,10,ST-717,ST-2375,1,37,5640
20220731,10,ST-536,ST-2768,1,13,1460
20220731,10,ST-959,ST-739,1,38,6914
20220731,10,ST-187,ST-245,1,13,1270
20220731,10,ST-666,ST-1966,1,11,1770
20220731,10,ST-668,ST-668,2,109,17560
20220731,10,ST-2438,ST-683,1,30,4080
20220731,10,ST-1733,ST-315,1,10,1739
20220731,10,ST-331,ST-332,1,2,0
20220731,10,ST-1088,ST-1088,1,2,0
20220731,10,ST-1977,ST-284,1,18,2376
20220731,10,ST-760,ST-1152,1,7,1094
20220731,10,ST-1650,ST-1546,2,96,13279
20220731,10,ST-923,ST-923,1,4,111
20220731,10,ST-328,ST-2827,1,31,6087
20220731,10,ST-2188,ST-1556,1,51,1330
20220731,10,ST-2723,ST-2095,1,7,334
20220731,10,ST-1837,ST-2840,1,4,580
20220731,10,ST-436,ST-435,1,3,510
20220731,10,ST-2181,ST-1445,1,12,847
20220731,10,ST-702,ST-688,1,13,2860
20220731,10,ST-577,ST-602,1,8,1156
20220731,10,ST-1609,ST-175,1,1,320
20220731,10,ST-2483,ST-1249,1,8,1070
20220731,10,ST-714,ST-884,1,10,1180
20220731,10,ST-2760,ST-1505,1,10,1323
20220731,10,ST-480,ST-2777,1,19,2065
20220731,10,ST-375,ST-375,1,46,9714
20220731,10,ST-2335,ST-249,1,6,617
20220731,10,ST-2706,ST-1121,2,23,2968
20220731,10,ST-676,ST-677,1,3,699
20220731,10,ST-4,ST-4,1,0,0
20220731,10,ST-1541,ST-1546,1,63,1427
20220731,10,ST-366,ST-2876,1,77,11120
20220731,10,ST-445,ST-445,1,4,250
20220731,10,ST-1160,ST-1163,1,20,3540
20220731,10,ST-555,ST-37,1,30,3589
20220731,10,ST-112,ST-1728,1,35,6593
20220731,10,ST-1722,ST-114,1,10,1810
20220731,10,ST-547,ST-2876,1,18,2550
20220731,10,ST-629,ST-629,1,0,0
20220731,10,ST-2564,ST-936,2,54,7900
20220731,10,ST-2614,ST-2873,1,93,7800
20220731,10,ST-2553,ST-2553,1,4,88
20220731,10,ST-2045,ST-1251,1,7,2970
20220731,10,ST-883,ST-668,2,13,1268
20220731,10,ST-136,ST-1779,1,8,1309
20220731,10,ST-572,ST-564,1,9,1330
20220731,10,ST-600,ST-2074,1,6,940
20220731,10,ST-842,ST-1454,1,9,1590
20220731,10,ST-5,ST-211,1,6,865
20220731,10,ST-1467,ST-1464,3,18,3876
20220731,10,ST-2035,ST-522,1,8,900
20220731,10,ST-243,ST-2342,1,4,650
20220731,10,ST-1280,ST-1280,1,33,10027
20220731,10,ST-2299,ST-2290,1,18,5610
20220731,10,ST-2613,ST-516,1,11,5273
20220731,10,ST-1274,ST-918,1,5,730
20220731,10,ST-401,ST-2280,1,3,489
20220731,10,ST-144,ST-1814,1,16,2900
20220731,10,ST-1554,ST-2415,1,4,659
20220731,10,ST-1321,ST-31,1,50,5420
20220731,10,ST-2037,ST-834,1,5,1010
20220731,10,ST-2240,ST-64,1,23,5810
20220731,10,ST-2718,ST-970,1,15,2515
